id,total_credit,gender,education,married_status,age,repay_sep,repay_aug,repay_jul,repay_jun,repay_may,repay_apr,bill_sep,bill_aug,bill_jul,bill_jun,bill_may,bill_apr,payment_sep,payment_aug,payment_jul,payment_jun,payment_may,payment_apr,payment_default
USER_18463,30000.0,female,university,single,24.0,Use of revolving credit,Use of revolving credit,Use of revolving credit,payment delay for 2 months,Use of revolving credit,Use of revolving credit,28218.0,28704.0,30428.0,28914.0,29357.0,29955.0,2000.0,3600.0,0.0,1200.0,1200.0,1300.0,1
USER_13154,150000.0,female,university,married,39.0,payment delay for 2 months,payment delay for 2 months,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,156713.0,152744.0,150785.0,140166.0,143125.0,151741.0,0.0,5694.0,5014.0,5215.0,11016.0,0.0,1
USER_16903,20000.0,male,high school,single,46.0,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,9784.0,11195.0,12542.0,13619.0,14415.0,15281.0,1885.0,1838.0,1300.0,1000.0,1074.0,183.0,0
USER_28004,510000.0,female,graduate school,single,30.0,Paid in full,Paid in full,Paid in full,Paid in full,Use of revolving credit,Use of revolving credit,71121.0,481382.0,559712.0,163628.0,117475.0,116656.0,493358.0,1227082.0,164577.0,510.0,6239.0,4550.0,0
USER_11035,30000.0,female,high school,married,38.0,payment delay for 2 months,payment delay for 2 months,Use of revolving credit,Use of revolving credit,payment delay for 2 months,payment delay for 2 months,5685.0,5448.0,7347.0,8024.0,7751.0,9607.0,0.0,2000.0,800.0,0.0,2000.0,0.0,0
USER_25620,20000.0,female,university,married,42.0,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,payment delay for 3 months,6336.0,7350.0,8370.0,9380.0,10078.0,10072.0,1125.0,1145.0,1154.0,852.0,150.0,0.0,0
USER_22842,150000.0,female,high school,married,34.0,Use of revolving credit,Use of revolving credit,Use of revolving credit,Paid in full,Paid in full,Paid in full,28210.0,19130.0,10000.0,8000.0,0.0,10000.0,1130.0,1000.0,8000.0,2000.0,10000.0,0.0,1
USER_25684,340000.0,female,university,married,42.0,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,226644.0,225033.0,219702.0,132852.0,124168.0,119568.0,8000.0,9222.0,5000.0,4500.0,4500.0,3834.0,0
USER_4414,390000.0,female,graduate school,married,28.0,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,64440.0,67503.0,68566.0,65411.0,66597.0,57361.0,5000.0,5007.0,5000.0,5000.0,5000.0,2000.0,0
USER_25257,60000.0,female,university,single,23.0,Use of revolving credit,Use of revolving credit,Use of revolving credit,payment delay for 2 months,Use of revolving credit,Use of revolving credit,22241.0,22719.0,25585.0,24053.0,17154.0,19316.0,2000.0,4000.0,0.0,2000.0,3000.0,0.0,1
USER_6930,20000.0,male,high school,single,39.0,payment delay for 2 months,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,18243.0,17557.0,19880.0,19471.0,16211.0,14365.0,1677.0,3000.0,590.0,687.0,524.0,235.0,1
USER_5838,10000.0,male,university,single,26.0,payment delay for 2 months,payment delay for 2 months,payment delay for 7 months,payment delay for 7 months,payment delay for 7 months,payment delay for 7 months,2400.0,2400.0,2400.0,2400.0,2400.0,2400.0,0.0,0.0,0.0,0.0,0.0,0.0,0
USER_14409,50000.0,female,graduate school,single,23.0,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,33959.0,35409.0,36120.0,36991.0,37744.0,39115.0,2000.0,1601.0,1472.0,1500.0,2000.0,5000.0,1
USER_26904,140000.0,male,university,single,39.0,payment delay for 1 month,Paid in full,Use of revolving credit,Paid in full,Use of revolving credit,Use of revolving credit,10091.0,18324.0,8808.0,27319.0,19278.0,11505.0,18539.0,1000.0,27329.0,386.0,1000.0,16215.0,0
USER_5947,70000.0,female,university,single,24.0,Use of revolving credit,Paid in full,Use of revolving credit,Use of revolving credit,Use of revolving credit,Paid in full,7033.0,1602.0,28199.0,28980.0,29795.0,27091.0,1954.0,28000.0,1250.0,1496.0,29251.0,1000.0,0
USER_14467,420000.0,male,graduate school,married,47.0,Paid in full,Paid in full,Paid in full,Paid in full,Paid in full,Paid in full,10517.0,15571.0,9090.0,9622.0,10223.0,3942.0,15585.0,9100.0,9628.0,10223.0,3942.0,3754.0,0
USER_23038,220000.0,female,graduate school,single,33.0,Paid in full,payment delay for 2 months,Paid in full,Paid in full,Paid in full,Paid in full,652.0,326.0,1070.0,1163.0,2044.0,204.0,0.0,1070.0,1163.0,2049.0,204.0,4953.0,1
USER_16466,90000.0,female,high school,married,54.0,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,18131.0,18219.0,36190.0,17754.0,11104.0,11234.0,2301.0,1354.0,2906.0,370.0,381.0,376.0,0
USER_2154,150000.0,male,graduate school,single,25.0,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Paid in full,52952.0,95134.0,31578.0,26089.0,16624.0,5107.0,60086.0,2000.0,2000.0,5000.0,6000.0,9000.0,1
USER_23184,80000.0,female,university,married,39.0,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,41753.0,42956.0,43850.0,38112.0,38876.0,39697.0,2200.0,2000.0,2000.0,1700.0,1600.0,1700.0,1
USER_18249,60000.0,male,high school,married,50.0,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,59703.0,59837.0,48187.0,42658.0,40587.0,40605.0,2047.0,2168.0,1642.0,1563.0,1600.0,1486.0,0
USER_3863,380000.0,male,graduate school,married,48.0,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,356375.0,347165.0,318600.0,284972.0,285249.0,266406.0,40000.0,20000.0,20000.0,20000.0,10000.0,20000.0,1
USER_11830,30000.0,female,high school,single,24.0,payment delay for 2 months,payment delay for 2 months,payment delay for 2 months,payment delay for 2 months,payment delay for 2 months,payment delay for 3 months,15335.0,14804.0,16546.0,15985.0,17869.0,17291.0,0.0,2300.0,0.0,2300.0,0.0,0.0,0
USER_2206,140000.0,female,university,married,37.0,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,127693.0,26633.0,28180.0,29702.0,31223.0,35683.0,2000.0,2000.0,2000.0,2000.0,5000.0,2000.0,0
USER_28444,80000.0,female,university,others,36.0,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,63908.0,55028.0,44654.0,42464.0,38320.0,40586.0,10051.0,5013.0,3044.0,5006.0,5012.0,5046.0,1
USER_19908,80000.0,female,university,married,44.0,Paid in full,Use of revolving credit,Paid in full,Paid in full,Paid in full,Paid in full,3995.0,2045.0,824.0,0.0,1000.0,0.0,1000.0,824.0,0.0,1000.0,0.0,0.0,0
USER_25683,500000.0,female,high school,married,38.0,No consumption,No consumption,No consumption,No consumption,No consumption,No consumption,-40.0,-40.0,-40.0,-40.0,7980.0,20603.0,0.0,0.0,0.0,8020.0,20706.0,36759.0,1
USER_23325,270000.0,female,graduate school,married,42.0,Paid in full,Paid in full,Paid in full,Use of revolving credit,Use of revolving credit,Use of revolving credit,1870.0,0.0,8091.0,8350.0,8350.0,0.0,0.0,8091.0,1000.0,0.0,0.0,0.0,1
USER_23445,410000.0,female,university,single,33.0,No consumption,No consumption,No consumption,No consumption,No consumption,No consumption,4720.0,25488.0,7022.0,3321.0,2745.0,500.0,25488.0,7022.0,3326.0,2745.0,500.0,1543.0,1
USER_7659,80000.0,female,university,single,31.0,payment delay for 1 month,payment delay for 2 months,Use of revolving credit,Use of revolving credit,payment delay for 2 months,payment delay for 2 months,54207.0,52775.0,53906.0,60099.0,61402.0,60272.0,0.0,2000.0,7100.0,2400.0,0.0,4600.0,0
USER_13883,80000.0,male,high school,single,38.0,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,7790.0,9123.0,10656.0,11474.0,13117.0,15899.0,1467.0,2000.0,1000.0,2000.0,3000.0,0.0,1
USER_9746,80000.0,male,high school,single,32.0,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,71375.0,18353.0,94675.0,90470.0,85449.0,80309.0,1414.0,83402.0,4000.0,3058.0,2903.0,2626.0,1
USER_27249,440000.0,male,graduate school,single,39.0,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,120448.0,115977.0,104887.0,86807.0,71641.0,12420.0,3939.0,3506.0,3589.0,3061.0,1031.0,1044.0,0
USER_24816,350000.0,male,university,single,32.0,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,262576.0,237656.0,222586.0,205845.0,174438.0,157061.0,10013.0,10029.0,10009.0,5609.0,6000.0,10000.0,0
USER_9799,20000.0,female,graduate school,single,23.0,payment delay for 1 month,payment delay for 2 months,Use of revolving credit,Use of revolving credit,Paid in full,Use of revolving credit,6081.0,3408.0,4016.0,3282.0,1814.0,2232.0,0.0,1000.0,100.0,1814.0,1000.0,0.0,1
USER_20452,90000.0,male,university,single,25.0,Use of revolving credit,Use of revolving credit,Paid in full,Paid in full,Use of revolving credit,Paid in full,2381.0,2908.0,1051.0,2422.0,1051.0,1051.0,1800.0,1052.0,2422.0,0.0,1051.0,83573.0,0
USER_544,100000.0,female,graduate school,single,24.0,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Paid in full,Paid in full,30092.0,30486.0,30178.0,29735.0,14718.0,29427.0,1553.0,5000.0,87.0,14761.0,29514.0,330.0,1
USER_6330,140000.0,female,graduate school,single,31.0,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,71066.0,55271.0,50706.0,48847.0,47437.0,42576.0,2042.0,1958.0,1501.0,1619.0,1514.0,1553.0,0
USER_25997,200000.0,female,graduate school,single,29.0,Paid in full,Paid in full,Paid in full,Paid in full,Paid in full,Paid in full,3215.0,78.0,2012.0,6577.0,551.0,2130.0,676.0,2012.0,6577.0,551.0,2130.0,1887.0,0
USER_8008,360000.0,female,graduate school,single,29.0,Paid in full,Paid in full,Paid in full,Use of revolving credit,Use of revolving credit,Use of revolving credit,357.0,3050.0,9118.0,19183.0,36842.0,10621.0,3050.0,9118.0,11000.0,30000.0,428.0,3166.0,1
USER_3923,20000.0,female,high school,married,42.0,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,17775.0,18974.0,18586.0,18957.0,19374.0,19583.0,1500.0,1285.0,656.0,699.0,2000.0,1286.0,0
USER_28265,50000.0,female,high school,married,41.0,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Paid in full,Use of revolving credit,46857.0,48080.0,49705.0,51400.0,16087.0,16827.0,2000.0,2400.0,3000.0,16087.0,1000.0,800.0,1
USER_12389,450000.0,female,university,married,37.0,Paid in full,Paid in full,Paid in full,Paid in full,Paid in full,Paid in full,1212.0,791.0,2663.0,783.0,1730.0,-51443.0,1032.0,2663.0,783.0,1730.0,0.0,70803.0,1
USER_14624,30000.0,female,university,single,23.0,payment delay for 1 month,payment delay for 2 months,payment delay for 2 months,payment delay for 2 months,payment delay for 2 months,payment delay for 2 months,28850.0,28102.0,30324.0,27446.0,29329.0,29720.0,0.0,2700.0,0.0,2300.0,1000.0,0.0,1
USER_8462,100000.0,female,university,single,27.0,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,payment delay for 2 months,Use of revolving credit,43865.0,45548.0,46266.0,49290.0,48372.0,49412.0,2400.0,1776.0,3800.0,0.0,2000.0,1800.0,0
USER_23162,50000.0,female,high school,single,32.0,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,48237.0,49097.0,43763.0,37657.0,38530.0,39409.0,1755.0,1614.0,1627.0,1500.0,1500.0,1822.0,0
USER_5333,20000.0,female,university,married,22.0,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,18475.0,18993.0,19973.0,20081.0,20292.0,20289.0,1400.0,1300.0,700.0,800.0,1000.0,1000.0,1
USER_9789,290000.0,male,university,married,36.0,payment delay for 2 months,Paid in full,Paid in full,Use of revolving credit,Paid in full,Paid in full,322.0,326.0,652.0,326.0,326.0,11757.0,330.0,652.0,0.0,326.0,11757.0,550.0,1
USER_14672,210000.0,female,graduate school,single,28.0,payment delay for 1 month,No consumption,No consumption,No consumption,No consumption,No consumption,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
USER_16596,430000.0,male,university,single,30.0,Paid in full,Paid in full,payment delay for 2 months,Use of revolving credit,Use of revolving credit,Use of revolving credit,28966.0,29957.0,29199.0,30267.0,49268.0,48241.0,5011.0,0.0,2000.0,20000.0,15000.0,5000.0,0
USER_17955,200000.0,male,university,married,39.0,Paid in full,Paid in full,Paid in full,Paid in full,Paid in full,No consumption,1543.0,1109.0,1048.0,1294.0,0.0,0.0,1109.0,1048.0,1294.0,0.0,0.0,0.0,1
USER_16555,10000.0,male,graduate school,single,30.0,payment delay for 3 months,payment delay for 2 months,payment delay for 2 months,payment delay for 7 months,payment delay for 7 months,payment delay for 7 months,2300.0,2300.0,2300.0,2300.0,2300.0,2300.0,0.0,0.0,0.0,0.0,0.0,0.0,1
USER_17238,170000.0,female,high school,married,40.0,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,69602.0,61493.0,58298.0,60343.0,61176.0,62092.0,2128.0,2729.0,4000.0,2169.0,2241.0,2258.0,1
USER_11696,20000.0,female,high school,single,53.0,Paid in full,Paid in full,No consumption,No consumption,Paid in full,Paid in full,4400.0,-220.0,-220.0,-610.0,390.0,0.0,0.0,0.0,0.0,1390.0,0.0,780.0,0
USER_3415,340000.0,female,university,married,43.0,No consumption,No consumption,No consumption,No consumption,No consumption,No consumption,33245.0,249.0,27476.0,0.0,0.0,24272.0,249.0,27477.0,0.0,0.0,24272.0,11008.0,0
USER_13465,20000.0,male,graduate school,single,25.0,payment delay for 1 month,No consumption,No consumption,No consumption,No consumption,Paid in full,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,1000.0,0.0,1
USER_16065,90000.0,female,university,single,39.0,Paid in full,payment delay for 2 months,Paid in full,Paid in full,Use of revolving credit,Use of revolving credit,2489.0,1242.0,1062.0,1062.0,1062.0,0.0,0.0,1062.0,1062.0,0.0,0.0,0.0,0
USER_24108,110000.0,male,university,single,24.0,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,74349.0,70338.0,71796.0,73253.0,74138.0,75691.0,3101.0,3187.0,3244.0,2700.0,2748.0,3331.0,1
USER_29936,50000.0,male,university,married,48.0,Use of revolving credit,Use of revolving credit,Use of revolving credit,Paid in full,Use of revolving credit,Paid in full,48187.0,48344.0,46895.0,49161.0,6690.0,5665.0,46895.0,1775.0,51209.0,428.0,5665.0,8745.0,0
USER_7530,180000.0,female,high school,single,27.0,Paid in full,Paid in full,Paid in full,Paid in full,Paid in full,Paid in full,3898.0,0.0,715.0,4079.0,0.0,213.0,0.0,715.0,6942.0,0.0,213.0,0.0,1
USER_20796,70000.0,male,university,married,49.0,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,59156.0,54472.0,51258.0,48564.0,47512.0,48164.0,2020.0,2011.0,2013.0,2001.0,2000.0,2201.0,0
USER_12775,20000.0,female,university,single,23.0,payment delay for 2 months,payment delay for 2 months,payment delay for 2 months,payment delay for 2 months,payment delay for 4 months,payment delay for 3 months,18495.0,20194.0,18880.0,22215.0,20638.0,19342.0,3000.0,0.0,4613.0,0.0,0.0,0.0,1
USER_8889,170000.0,female,university,married,30.0,Paid in full,Paid in full,Use of revolving credit,Use of revolving credit,Use of revolving credit,payment delay for 2 months,2457.0,4599.0,25158.0,61524.0,62779.0,59390.0,4599.0,23000.0,40000.0,4418.0,0.0,2800.0,0
USER_20659,20000.0,male,university,married,31.0,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,3769.0,4782.0,5797.0,6654.0,6786.0,7077.0,1239.0,1254.0,1111.0,243.0,400.0,252.0,0
USER_29505,20000.0,male,university,married,40.0,payment delay for 1 month,payment delay for 2 months,payment delay for 3 months,payment delay for 2 months,payment delay for 3 months,payment delay for 3 months,14829.0,17267.0,16706.0,18694.0,19049.0,18459.0,3000.0,0.0,2560.0,955.0,0.0,661.0,1
USER_26227,100000.0,female,university,married,29.0,No consumption,No consumption,No consumption,No consumption,No consumption,No consumption,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
USER_17474,10000.0,female,high school,single,46.0,payment delay for 1 month,payment delay for 2 months,Paid in full,payment delay for 2 months,Use of revolving credit,Use of revolving credit,4474.0,189.0,3510.0,3306.0,3551.0,5577.0,0.0,3510.0,0.0,300.0,2260.0,2000.0,0
USER_16598,450000.0,male,university,married,29.0,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,179547.0,157945.0,118192.0,82644.0,17720.0,7068.0,8101.0,12029.0,35524.0,38.0,2015.0,7522.0,0
USER_10864,150000.0,female,university,single,24.0,No consumption,No consumption,No consumption,No consumption,No consumption,No consumption,1563.0,5689.0,490.0,0.0,2893.0,0.0,5689.0,494.0,0.0,2893.0,0.0,499.0,0
USER_19414,190000.0,female,graduate school,single,47.0,Paid in full,Paid in full,Paid in full,Paid in full,Paid in full,Paid in full,314.0,3031.0,597.0,1640.0,306.0,39506.0,3031.0,597.0,1648.0,306.0,39506.0,697.0,0
USER_24615,290000.0,male,university,married,36.0,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,72774.0,67311.0,66183.0,61332.0,62445.0,59213.0,3500.0,3000.0,3000.0,3000.0,3000.0,3000.0,1
USER_13659,310000.0,female,high school,single,36.0,Paid in full,Paid in full,Paid in full,Paid in full,Paid in full,Paid in full,6282.0,5835.0,912.0,1688.0,5590.0,1649.0,5864.0,919.0,1696.0,5617.0,1657.0,4510.0,1
USER_7404,70000.0,male,university,married,43.0,Use of revolving credit,Use of revolving credit,Paid in full,Paid in full,Paid in full,Use of revolving credit,16186.0,3680.0,4540.0,39994.0,6844.0,12308.0,2000.0,4540.0,39994.0,6850.0,10000.0,13000.0,1
USER_25891,360000.0,female,high school,married,30.0,payment delay for 1 month,Paid in full,Paid in full,Paid in full,Paid in full,Use of revolving credit,-16.0,1621.0,458.0,0.0,282.0,282.0,1637.0,458.0,0.0,282.0,0.0,0.0,1
USER_29682,360000.0,male,graduate school,single,40.0,Paid in full,payment delay for 3 months,payment delay for 2 months,Paid in full,Paid in full,payment delay for 2 months,499.0,499.0,499.0,13136.0,9160.0,2752.0,0.0,0.0,13169.0,2784.0,12.0,14293.0,1
USER_11721,200000.0,male,university,married,58.0,payment delay for 2 months,payment delay for 2 months,Use of revolving credit,Use of revolving credit,payment delay for 2 months,Use of revolving credit,190672.0,186230.0,188391.0,199101.0,185247.0,165232.0,0.0,6784.0,13788.0,14.0,6021.0,5099.0,0
USER_1603,100000.0,female,high school,single,53.0,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,101503.0,29880.0,31119.0,58653.0,59477.0,60695.0,1538.0,1777.0,29103.0,2283.0,2334.0,2290.0,1
USER_1098,170000.0,male,graduate school,married,42.0,payment delay for 1 month,No consumption,No consumption,No consumption,No consumption,Paid in full,0.0,0.0,0.0,0.0,0.0,2485.0,0.0,0.0,0.0,0.0,2485.0,7797.0,1
USER_26907,110000.0,male,university,single,37.0,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,68773.0,69527.0,76273.0,76409.0,76166.0,76384.0,3500.0,10000.0,3500.0,3000.0,3000.0,4000.0,1
USER_4943,270000.0,female,graduate school,single,31.0,No consumption,No consumption,No consumption,No consumption,No consumption,No consumption,973.0,417.0,1593.0,913.0,1471.0,1302.0,592.0,1593.0,913.0,1471.0,1302.0,7107.0,1
USER_25696,270000.0,female,graduate school,single,34.0,Use of revolving credit,Use of revolving credit,payment delay for 2 months,Use of revolving credit,Use of revolving credit,Use of revolving credit,67544.0,54523.0,18865.0,44908.0,19508.0,15860.0,4025.0,5.0,34000.0,0.0,0.0,0.0,1
USER_8342,300000.0,male,graduate school,single,29.0,payment delay for 1 month,No consumption,No consumption,No consumption,No consumption,No consumption,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
USER_26788,360000.0,male,graduate school,single,28.0,No consumption,No consumption,No consumption,No consumption,No consumption,No consumption,8840.0,4951.0,-17.0,1815.0,1035.0,460.0,4951.0,0.0,1832.0,1035.0,460.0,635.0,0
USER_2930,80000.0,female,university,single,28.0,Use of revolving credit,Paid in full,Paid in full,Use of revolving credit,Use of revolving credit,Use of revolving credit,18112.0,8857.0,69841.0,59075.0,58998.0,61038.0,10084.0,79200.0,2108.0,2200.0,3006.0,2523.0,1
USER_12229,170000.0,female,graduate school,single,26.0,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,22138.0,23227.0,18894.0,7695.0,4777.0,3517.0,1808.0,1054.0,207.0,151.0,147.0,100.0,1
USER_26534,450000.0,female,high school,married,56.0,payment delay for 1 month,Paid in full,Paid in full,Paid in full,Paid in full,Paid in full,-4.0,831.0,-3.0,646.0,-2.0,418.0,835.0,0.0,649.0,0.0,420.0,1204.0,1
USER_6542,150000.0,female,high school,married,52.0,Paid in full,Paid in full,Paid in full,Paid in full,Paid in full,Paid in full,420.0,0.0,1672.0,453.0,2129.0,1414.0,0.0,1672.0,453.0,2129.0,1414.0,1961.0,0
USER_28652,160000.0,female,university,married,36.0,Paid in full,Paid in full,Paid in full,Paid in full,Paid in full,Paid in full,2447.0,206.0,805.0,666.0,740.0,539.0,206.0,886.0,679.0,740.0,539.0,0.0,1
USER_6408,90000.0,female,high school,married,35.0,payment delay for 2 months,payment delay for 2 months,payment delay for 2 months,Use of revolving credit,Use of revolving credit,Use of revolving credit,35077.0,37557.0,29355.0,20046.0,14905.0,15075.0,3407.0,56.0,603.0,553.0,430.0,133.0,1
USER_29074,280000.0,female,university,married,51.0,payment delay for 2 months,payment delay for 2 months,payment delay for 2 months,payment delay for 2 months,Use of revolving credit,Use of revolving credit,258764.0,279451.0,280882.0,218619.0,201679.0,195934.0,25000.0,7500.0,0.0,6500.0,7000.0,6000.0,1
USER_8282,110000.0,female,graduate school,married,29.0,Paid in full,Paid in full,Paid in full,Paid in full,Use of revolving credit,Paid in full,3261.0,1380.0,1380.0,2760.0,1380.0,1700.0,1380.0,1380.0,2760.0,0.0,1700.0,0.0,0
USER_12943,240000.0,male,graduate school,married,38.0,payment delay for 1 month,No consumption,No consumption,No consumption,No consumption,Paid in full,0.0,0.0,0.0,0.0,0.0,690.0,0.0,0.0,0.0,0.0,690.0,0.0,1
USER_5746,210000.0,female,graduate school,single,27.0,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,15663.0,8513.0,8607.0,9137.0,10637.0,3443.0,1500.0,1006.0,1500.0,1500.0,2600.0,99.0,0
USER_1905,580000.0,male,university,married,37.0,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Paid in full,Paid in full,110417.0,89301.0,82057.0,27666.0,20226.0,276422.0,3757.0,2299.0,618.0,2636.0,326889.0,8689.0,0
USER_23186,260000.0,female,university,married,40.0,Use of revolving credit,Use of revolving credit,Paid in full,Paid in full,Use of revolving credit,Paid in full,35211.0,43944.0,46957.0,45114.0,26114.0,46750.0,40000.0,48058.0,46000.0,26000.0,48000.0,33000.0,0
USER_1794,400000.0,female,graduate school,single,29.0,Paid in full,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,5154.0,6016.0,7056.0,7310.0,9943.0,12849.0,1060.0,1100.0,310.0,3000.0,3000.0,6100.0,0
USER_4112,280000.0,female,university,married,45.0,payment delay for 1 month,No consumption,Paid in full,Paid in full,No consumption,No consumption,0.0,0.0,3288.0,0.0,0.0,0.0,0.0,3288.0,0.0,0.0,0.0,2942.0,0
USER_6789,50000.0,female,graduate school,single,25.0,Paid in full,Paid in full,payment delay for 2 months,Paid in full,Paid in full,No consumption,13572.0,17983.0,15590.0,10610.0,0.0,0.0,5000.0,200.0,10610.0,0.0,0.0,0.0,0
USER_17543,100000.0,female,university,married,43.0,Paid in full,Paid in full,Paid in full,Paid in full,Paid in full,Paid in full,1597.0,2491.0,1709.0,574.0,556.0,2306.0,2491.0,1709.0,574.0,556.0,2306.0,2562.0,0
USER_17140,50000.0,female,high school,single,25.0,Use of revolving credit,Use of revolving credit,payment delay for 2 months,payment delay for 2 months,payment delay for 2 months,Use of revolving credit,41641.0,44434.0,45916.0,46566.0,45516.0,46484.0,3500.0,2500.0,1700.0,0.0,1700.0,3900.0,0
USER_16606,50000.0,male,university,single,31.0,Paid in full,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,228.0,3183.0,5455.0,7629.0,6354.0,4655.0,2955.0,2500.0,2500.0,2526.0,2000.0,1500.0,0
USER_4410,20000.0,female,university,married,50.0,payment delay for 1 month,Paid in full,Paid in full,Paid in full,Paid in full,Use of revolving credit,-5.0,4995.0,2197.0,3047.0,4262.0,7163.0,5000.0,2200.0,6050.0,5000.0,3000.0,2000.0,0
USER_10297,50000.0,female,university,single,23.0,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,48529.0,44669.0,45684.0,46592.0,47568.0,48907.0,1743.0,1758.0,1666.0,1725.0,2128.0,1374.0,0
USER_21358,50000.0,male,high school,married,53.0,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,48684.0,49466.0,50544.0,25381.0,9652.0,9464.0,1974.0,2442.0,1669.0,330.0,1342.0,330.0,0
USER_19848,100000.0,female,university,married,30.0,payment delay for 2 months,Paid in full,Paid in full,Use of revolving credit,Use of revolving credit,Use of revolving credit,736.0,1237.0,40476.0,41408.0,36362.0,34213.0,1237.0,43757.0,2005.0,1500.0,2000.0,2000.0,0
USER_16246,20000.0,female,university,single,40.0,Use of revolving credit,Use of revolving credit,Use of revolving credit,Paid in full,Paid in full,Paid in full,3135.0,2643.0,2454.0,2250.0,2296.0,4315.0,2000.0,2296.0,2296.0,2342.0,4315.0,2796.0,0
USER_29756,80000.0,male,high school,married,43.0,payment delay for 2 months,Paid in full,Paid in full,payment delay for 2 months,Paid in full,Paid in full,1473.0,1473.0,3133.0,1473.0,1473.0,390.0,1473.0,3133.0,0.0,1473.0,390.0,390.0,0
